seed,arm,checkpoint,probe_set,slot_mode,packet_type,condition,grouping,n_packets,mean_full_m_orig_new_minus_source,se_full_m_orig_new_minus_source,fraction_positive_full_m_orig_new_minus_source,mean_full_m_source_minus_orig_new,se_full_m_source_minus_orig_new,fraction_positive_full_m_source_minus_orig_new,mean_full_m_source_minus_swapped_new,se_full_m_source_minus_swapped_new,fraction_positive_full_m_source_minus_swapped_new,mean_full_m_orig_new_minus_swapped_new,se_full_m_orig_new_minus_swapped_new,fraction_positive_full_m_orig_new_minus_swapped_new,mean_full_gold_margin_vs_original_competitor,se_full_gold_margin_vs_original_competitor,fraction_positive_full_gold_margin_vs_original_competitor,mean_full_retention_margin_vs_swapped_new,se_full_retention_margin_vs_swapped_new,fraction_positive_full_retention_margin_vs_swapped_new,mean_content_m_orig_new_minus_source,se_content_m_orig_new_minus_source,fraction_positive_content_m_orig_new_minus_source,mean_content_m_source_minus_orig_new,se_content_m_source_minus_orig_new,fraction_positive_content_m_source_minus_orig_new,mean_content_m_source_minus_swapped_new,se_content_m_source_minus_swapped_new,fraction_positive_content_m_source_minus_swapped_new,mean_content_m_orig_new_minus_swapped_new,se_content_m_orig_new_minus_swapped_new,fraction_positive_content_m_orig_new_minus_swapped_new,mean_content_gold_margin_vs_original_competitor,se_content_gold_margin_vs_original_competitor,fraction_positive_content_gold_margin_vs_original_competitor,mean_content_retention_margin_vs_swapped_new,se_content_retention_margin_vs_swapped_new,fraction_positive_content_retention_margin_vs_swapped_new,updated_conflict_heuristic,gold_state_type
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,200,0.46027282524910357,0.16897378694283025,0.55,-0.46027282524910357,0.16897378694283025,0.45,4.696545091154229,0.2252425987930394,0.92,5.156817916403332,0.1991522473870289,0.945,-0.46027282524910357,0.16897378694283025,0.45,4.696545091154229,0.2252425987930394,0.92,0.6544984341674266,0.20495590381907022,0.54,-0.6544984341674266,0.20495590381907022,0.46,5.4377278106806255,0.23135638994000218,0.92,6.092226244848052,0.19678255286603372,0.965,-0.6544984341674266,0.20495590381907022,0.46,5.4377278106806255,0.23135638994000218,0.92,,
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,200,-3.811591257369248,0.23090772266418352,0.11,3.811591257369248,0.23090772266418352,0.89,-0.4796647401092158,0.16624404943236196,0.435,-4.291255997478464,0.20799122302579443,0.08,3.811591257369248,0.23090772266418352,0.89,-0.4796647401092158,0.16624404943236196,0.435,-4.347805698541683,0.24580100324538767,0.13,4.347805698541683,0.24580100324538767,0.87,-0.6264429874495748,0.20550712463138088,0.415,-4.974248685991258,0.22121589263717428,0.07,4.347805698541683,0.24580100324538767,0.87,-0.6264429874495748,0.20550712463138088,0.415,,
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,200,-3.936132690409528,0.22845699623163376,0.1,3.936132690409528,0.22845699623163376,0.9,4.796389184251089,0.2286170146546222,0.92,0.8602564938415604,0.21745686949883614,0.585,3.936132690409528,0.22845699623163376,0.9,4.796389184251089,0.2286170146546222,0.92,-4.523724288034672,0.24058988437980938,0.095,4.523724288034672,0.24058988437980938,0.905,5.548217182273229,0.2317566500327882,0.93,1.0244928942385567,0.20976315370314835,0.605,4.523724288034672,0.24058988437980938,0.905,5.548217182273229,0.2317566500327882,0.93,,
43022,clean,final,extended_nontrain,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,1125,0.8412547356296116,0.09725478499191213,0.5928888888888889,-0.8412547356296116,0.09725478499191213,0.4071111111111111,4.900327226348911,0.09972397528898982,0.9111111111111111,5.741581961978523,0.08296873606140748,0.9715555555555555,0.8412547356296116,0.09725478499191213,0.5928888888888889,4.900327226348911,0.09972397528898982,0.9111111111111111,1.0457846388812049,0.10523304288031643,0.6,-1.0457846388812049,0.10523304288031643,0.4,5.469603954469986,0.10001309250596227,0.9137777777777778,6.51538859335119,0.0779634732550137,0.9768888888888889,1.0457846388812049,0.10523304288031643,0.6,5.469603954469986,0.10001309250596227,0.9137777777777778,,
43022,clean,final,extended_nontrain,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,1125,-4.481175864711116,0.1068951160836848,0.10844444444444444,4.481175864711116,0.1068951160836848,0.8915555555555555,-0.9828383207137462,0.09662463267495622,0.416,-5.464014185424863,0.09403712469974138,0.056,-4.481175864711116,0.1068951160836848,0.10844444444444444,-0.9828383207137462,0.09662463267495622,0.416,-4.714834695327095,0.11021987182251174,0.11911111111111111,4.714834695327095,0.11021987182251174,0.8808888888888889,-1.1345815739585519,0.10780492526607244,0.4151111111111111,-5.849416269285648,0.09271199002565626,0.04888888888888889,-4.714834695327095,0.11021987182251174,0.11911111111111111,-1.1345815739585519,0.10780492526607244,0.4151111111111111,,
43022,clean,final,extended_nontrain,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,1125,-4.764210272610099,0.10648021416147616,0.09155555555555556,4.764210272610099,0.10648021416147616,0.9084444444444445,5.090082660989253,0.10107936126751087,0.9146666666666666,0.3258723883791538,0.08823452983832417,0.5368888888888889,-4.764210272610099,0.10648021416147616,0.09155555555555556,5.090082660989253,0.10107936126751087,0.9146666666666666,-5.065431841909617,0.10846014625310396,0.10044444444444445,5.065431841909617,0.10846014625310396,0.8995555555555556,5.691126542565972,0.10013869494731863,0.9244444444444444,0.625694700656355,0.081729803718675,0.5644444444444444,-5.065431841909617,0.10846014625310396,0.10044444444444445,5.691126542565972,0.10013869494731863,0.9244444444444444,,
43022,clean,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,200,0.46027282524910357,0.16897378694283025,0.55,-0.46027282524910357,0.16897378694283025,0.45,4.696545091154229,0.2252425987930394,0.92,5.156817916403332,0.1991522473870289,0.945,-0.46027282524910357,0.16897378694283025,0.45,4.696545091154229,0.2252425987930394,0.92,0.6544984341674266,0.20495590381907022,0.54,-0.6544984341674266,0.20495590381907022,0.46,5.4377278106806255,0.23135638994000218,0.92,6.092226244848052,0.19678255286603372,0.965,-0.6544984341674266,0.20495590381907022,0.46,5.4377278106806255,0.23135638994000218,0.92,,
43022,clean,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,200,-3.811591257369248,0.23090772266418352,0.11,3.811591257369248,0.23090772266418352,0.89,-0.4796647401092158,0.16624404943236196,0.435,-4.291255997478464,0.20799122302579443,0.08,3.811591257369248,0.23090772266418352,0.89,-0.4796647401092158,0.16624404943236196,0.435,-4.347805698541683,0.24580100324538767,0.13,4.347805698541683,0.24580100324538767,0.87,-0.6264429874495748,0.20550712463138088,0.415,-4.974248685991258,0.22121589263717428,0.07,4.347805698541683,0.24580100324538767,0.87,-0.6264429874495748,0.20550712463138088,0.415,,
43022,clean,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,200,-3.936132690409528,0.22845699623163376,0.1,3.936132690409528,0.22845699623163376,0.9,4.796389184251089,0.2286170146546222,0.92,0.8602564938415604,0.21745686949883614,0.585,3.936132690409528,0.22845699623163376,0.9,4.796389184251089,0.2286170146546222,0.92,-4.523724288034672,0.24058988437980938,0.095,4.523724288034672,0.24058988437980938,0.905,5.548217182273229,0.2317566500327882,0.93,1.0244928942385567,0.20976315370314835,0.605,4.523724288034672,0.24058988437980938,0.905,5.548217182273229,0.2317566500327882,0.93,,
43022,clean,final,balanced_heldout,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,200,0.7288878465236241,0.22305170035243296,0.545,-0.7288878465236241,0.22305170035243296,0.455,4.848290288491351,0.23706259671270447,0.885,5.577178135014975,0.19614873337974367,0.965,0.7288878465236241,0.22305170035243296,0.545,4.848290288491351,0.23706259671270447,0.885,0.8193296685771041,0.24007987105246087,0.565,-0.8193296685771041,0.24007987105246087,0.435,5.636619474515495,0.2389258895723828,0.915,6.4559491430925995,0.1889406146740596,0.97,0.8193296685771041,0.24007987105246087,0.565,5.636619474515495,0.2389258895723828,0.915,,
