arch,arm,checkpoint,seed,role,probe_family,probe_id,span_len,gain,companion_words,repeated_nll,source_domain,source_example_id,source_words,unrepeated_nll
D,D_V_43222,chck_80M,43222,V,heldout_natural_source_repeat,heldoutcopy:1:0:34715,1,2.4123785216361284,11,0.026739148423075676,gutenberg,34715,18,2.439117670059204
D,D_V_43222,chck_80M,43222,V,heldout_natural_source_repeat,heldoutcopy:1:100:46093,1,0.026816580444574356,8,0.04602108523249626,open_subtitles,46093,11,0.07283766567707062
D,D_V_43222,chck_80M,43222,V,heldout_natural_source_repeat,heldoutcopy:1:101:9638,1,2.1210434827953577,8,0.010112008079886436,childes,9638,11,2.131155490875244
D,D_V_43222,chck_80M,43222,V,heldout_natural_source_repeat,heldoutcopy:1:102:38847,1,2.1527472510933876,8,0.04469718784093857,open_subtitles,38847,12,2.197444438934326
D,D_V_43222,chck_80M,43222,V,heldout_natural_source_repeat,heldoutcopy:1:103:25389,1,4.982369937002659,28,0.03488203138113022,gutenberg,25389,52,5.017251968383789
D,D_V_43222,chck_80M,43222,V,heldout_natural_source_repeat,heldoutcopy:1:104:23610,1,1.7347822906449437,8,0.012580323033034801,gutenberg,23610,11,1.7473626136779785
D,D_V_43222,chck_80M,43222,V,heldout_natural_source_repeat,heldoutcopy:1:105:9850,1,5.9837548178620636e-05,19,6.222531374078244e-05,childes,9850,31,0.00012206286191940308
D,D_V_43222,chck_80M,43222,V,heldout_natural_source_repeat,heldoutcopy:1:106:33545,1,-0.0015603657811880112,28,0.020352106541395187,gutenberg,33545,48,0.018791740760207176
D,D_V_43222,chck_80M,43222,V,heldout_natural_source_repeat,heldoutcopy:1:107:27677,1,3.051656275987625,8,0.10651442408561707,gutenberg,27677,11,3.158170700073242
D,D_V_43222,chck_80M,43222,V,heldout_natural_source_repeat,heldoutcopy:1:108:31140,1,0.0032140016555786133,11,0.1302482783794403,gutenberg,31140,18,0.13346228003501892
D,D_V_43222,chck_80M,43222,V,heldout_natural_source_repeat,heldoutcopy:1:109:39267,1,0.30144503712654114,8,0.026144027709960938,open_subtitles,39267,11,0.3275890648365021
D,D_V_43222,chck_80M,43222,V,heldout_natural_source_repeat,heldoutcopy:1:10:4664,1,2.5845040567219257,8,0.020451854914426804,bnc_spoken,4664,10,2.6049559116363525
D,D_V_43222,chck_80M,43222,V,heldout_natural_source_repeat,heldoutcopy:1:110:42641,1,11.878256276249886,8,0.18987421691417694,open_subtitles,42641,11,12.068130493164062
D,D_V_43222,chck_80M,43222,V,heldout_natural_source_repeat,heldoutcopy:1:111:16252,1,0.9017894715070724,9,0.06477983295917511,childes,16252,14,0.9665693044662476
