arch,arm,checkpoint,seed,role,probe_family,probe_id,token_class,gain,pair_id,rewrite_token_len,rewrite_words,source_token_len,source_words,true_source_nll,unrelated_source_nll
D,D_C_43222,chck_80M,43222,C,heldout_rewrite_content_conditioning,rewritecond:0:0:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,-0.5141139030456543,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,7.374570846557617,6.860456943511963
D,D_C_43222,chck_80M,43222,C,heldout_rewrite_content_conditioning,rewritecond:0:26:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,0.8753635883331299,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,2.211043119430542,3.086406707763672
D,D_C_43222,chck_80M,43222,C,heldout_rewrite_content_conditioning,rewritecond:0:28:compact:frontier_consolidation_fwcompact_medium_006297,overlap,-2.024435520172119,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,5.120184421539307,3.0957489013671875
D,D_C_43222,chck_80M,43222,C,heldout_rewrite_content_conditioning,rewritecond:0:3:compact:frontier_consolidation_fwcompact_medium_006297,overlap,6.384451378136873,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,0.02518988773226738,6.409641265869141
D,D_C_43222,chck_80M,43222,C,heldout_rewrite_content_conditioning,rewritecond:1000:10:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,5.6585164070129395,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,3.5807127952575684,9.239229202270508
D,D_C_43222,chck_80M,43222,C,heldout_rewrite_content_conditioning,rewritecond:1000:1:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,16.1018407009542,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,0.0565054751932621,16.15834617614746
D,D_C_43222,chck_80M,43222,C,heldout_rewrite_content_conditioning,rewritecond:1000:4:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,2.186403751373291,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,6.53591775894165,8.722321510314941
D,D_C_43222,chck_80M,43222,C,heldout_rewrite_content_conditioning,rewritecond:1000:8:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,0.22782611846923828,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,1.3570542335510254,1.5848803520202637
D,D_C_43222,chck_80M,43222,C,heldout_rewrite_content_conditioning,rewritecond:1001:11:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,-2.5601158142089844,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,9.31142807006836,6.751312255859375
D,D_C_43222,chck_80M,43222,C,heldout_rewrite_content_conditioning,rewritecond:1001:12:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,3.206100344657898,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,0.38032805919647217,3.58642840385437
D,D_C_43222,chck_80M,43222,C,heldout_rewrite_content_conditioning,rewritecond:1001:1:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,3.058537820354104,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,0.024444719776511192,3.0829825401306152
D,D_C_43222,chck_80M,43222,C,heldout_rewrite_content_conditioning,rewritecond:1001:8:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,1.8277878761291504,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,6.945436000823975,8.773223876953125
