global_step,epoch,stage_length,n_chunks,charged_words,active_tokens,masked_tokens,microbatches,cumulative_words
1784,7,256,301,40206,56229,8380,5,70545446
1785,7,256,301,40495,56447,8328,5,70585941
1786,7,256,301,39782,55557,8334,5,70625723
1787,7,256,301,38517,54104,8234,5,70664240
1788,7,256,301,39181,54516,8075,5,70703421
1789,7,256,301,39489,55269,8311,5,70742910
1790,7,256,301,39369,55177,8345,5,70782279
1791,7,256,301,39051,54999,8321,5,70821330
1792,7,256,301,39971,55711,8307,5,70861301
1793,7,256,301,40650,55883,8501,5,70901951
1794,7,256,301,38143,53969,7888,5,70940094
1795,7,256,301,41108,56338,8209,5,70981202
1796,7,256,301,38766,55249,8177,5,71019968
1797,7,256,301,39043,54965,8408,5,71059011
1798,7,256,301,39239,54898,8205,5,71098250
1799,7,256,301,38742,54783,8120,5,71136992
1800,7,256,301,39681,55176,8184,5,71176673
1801,7,256,301,40392,55803,8258,5,71217065
1802,7,256,301,38033,53967,7988,5,71255098
1803,7,256,301,40819,56368,8623,5,71295917
1804,7,256,301,39214,55240,8270,5,71335131
1805,7,256,301,38488,53849,8162,5,71373619
1806,7,256,301,40653,56170,8484,5,71414272
1807,7,256,301,40222,55919,8297,5,71454494
1808,7,256,301,41258,56509,8409,5,71495752
1809,7,256,301,36733,52372,7816,5,71532485
1810,7,256,301,39966,55503,8321,5,71572451
1811,7,256,301,39502,55462,8372,5,71611953
1812,7,256,301,40656,56940,8494,5,71652609
1813,7,256,301,39009,55168,8277,5,71691618
1814,7,256,301,38322,54276,7970,5,71729940
1815,7,256,301,38980,54144,8084,5,71768920
1816,7,256,301,40049,55688,8213,5,71808969
1817,7,256,301,38775,54685,8323,5,71847744
1818,7,256,301,38290,54983,8376,5,71886034
1819,7,256,301,38821,54451,8343,5,71924855
1820,7,256,301,40719,56880,8337,5,71965574
1821,7,256,301,37980,54071,8060,5,72003554
1822,7,256,301,40015,55799,8444,5,72043569
1823,7,256,301,41673,57036,8554,5,72085242
1824,7,256,301,39461,54829,7985,5,72124703
1825,7,256,301,38530,54658,8196,5,72163233
1826,7,256,301,39019,54555,8281,5,72202252
1827,7,256,301,39073,55032,8237,5,72241325
1828,7,256,301,40157,56359,8405,5,72281482
1829,7,256,301,38833,53676,8031,5,72320315
1830,7,256,301,40167,56327,8275,5,72360482
1831,7,256,301,39752,55601,8418,5,72400234
1832,7,256,301,39333,55203,8305,5,72439567
1833,7,256,301,38793,54687,8101,5,72478360
1834,7,256,301,38878,54290,8027,5,72517238
1835,7,256,301,39707,55515,8383,5,72556945
1836,7,256,301,39185,54568,8252,5,72596130
1837,7,256,301,38279,53545,8106,5,72634409
1838,7,256,301,39778,55370,8404,5,72674187
1839,7,256,301,38702,54759,8122,5,72712889
1840,7,256,301,38976,55170,8276,5,72751865
1841,7,256,301,39930,55851,8472,5,72791795
1842,7,256,301,39887,55232,8261,5,72831682
1843,7,256,301,38717,54152,8147,5,72870399
1844,7,256,301,38553,53450,8089,5,72908952
1845,7,256,301,39159,54880,8120,5,72948111
1846,7,256,301,38665,54447,8315,5,72986776
1847,7,256,301,40372,56430,8580,5,73027148
1848,7,256,301,39150,54370,8253,5,73066298
1849,7,256,301,39884,55646,8419,5,73106182
1850,7,256,301,39716,55688,8122,5,73145898
1851,7,256,301,39682,55017,8186,5,73185580
1852,7,256,301,39659,55861,8398,5,73225239
1853,7,256,301,40456,56241,8485,5,73265695
1854,7,256,301,39396,54485,8258,5,73305091
1855,7,256,301,39867,55439,8511,5,73344958
1856,7,256,301,39282,54596,8061,5,73384240
1857,7,256,301,38722,53825,8082,5,73422962
1858,7,256,301,39213,55370,8058,5,73462175
1859,7,256,301,39013,54694,8100,5,73501188
1860,7,256,301,38228,54150,8112,5,73539416
1861,7,256,301,38958,54927,8179,5,73578374
1862,7,256,301,39816,56074,8629,5,73618190
1863,7,256,301,40590,56054,8464,5,73658780
1864,7,256,301,39737,55420,8327,5,73698517
1865,7,256,301,38737,54542,8077,5,73737254
1866,7,256,301,38939,54104,8145,5,73776193
1867,7,256,301,38072,52757,8019,5,73814265
1868,7,256,301,40109,55882,8470,5,73854374
1869,7,256,301,40465,56241,8301,5,73894839
1870,7,256,301,39623,55869,8393,5,73934462
1871,7,256,301,39102,55053,8227,5,73973564
1872,7,256,301,39081,54867,8408,5,74012645
1873,7,256,301,39210,55056,8292,5,74051855
1874,7,256,301,38455,54092,8117,5,74090310
1875,7,256,301,38826,55054,8412,5,74129136
1876,7,256,301,39201,54782,8388,5,74168337
1877,7,256,301,40866,56084,8206,5,74209203
1878,7,256,301,39464,54904,8319,5,74248667
1879,7,256,301,39797,55117,8264,5,74288464
1880,7,256,301,39412,54918,8403,5,74327876
1881,7,256,301,38392,53685,8154,5,74366268
1882,7,256,301,39758,55043,8343,5,74406026
1883,7,256,301,38776,54579,8198,5,74444802
1884,7,256,301,40345,55937,8372,5,74485147
1885,7,256,301,39642,55570,8308,5,74524789
1886,7,256,301,40669,56157,8448,5,74565458
1887,7,256,301,39604,55542,8325,5,74605062
1888,7,256,301,39430,54873,8107,5,74644492
1889,7,256,301,39621,55493,8310,5,74684113
1890,7,256,301,39169,54254,7960,5,74723282
1891,7,256,301,39203,54546,8198,5,74762485
1892,7,256,301,40065,56157,8402,5,74802550
1893,7,256,301,40547,55991,8378,5,74843097
1894,7,256,301,38784,54979,8406,5,74881881
1895,7,256,301,40514,55986,8529,5,74922395
1896,7,256,301,38785,54603,8014,5,74961180
1897,7,256,301,39136,54839,8122,5,75000316
1898,7,256,301,39716,56074,8263,5,75040032
1899,7,256,301,40043,55654,8247,5,75080075
1900,7,256,301,40306,54995,8361,5,75120381
1901,7,256,301,39782,55623,8260,5,75160163
1902,7,256,301,39056,54457,8155,5,75199219
1903,7,256,301,39747,55159,8263,5,75238966
1904,7,256,301,39174,55108,8316,5,75278140
1905,7,256,301,39092,55183,8401,5,75317232
1906,7,256,301,38911,54696,8205,5,75356143
1907,7,256,301,38896,55183,8479,5,75395039
1908,7,256,301,39417,55176,8247,5,75434456
1909,7,256,301,40325,56498,8649,5,75474781
1910,7,256,301,38396,54151,8239,5,75513177
1911,7,256,301,39286,54636,8178,5,75552463
1912,7,256,301,39379,54620,7999,5,75591842
1913,7,256,301,38431,54282,8170,5,75630273
1914,7,256,301,39379,54823,8166,5,75669652
1915,7,256,301,40022,55554,8261,5,75709674
1916,7,256,301,38539,54402,8292,5,75748213
1917,7,256,301,39410,54949,8149,5,75787623
1918,7,256,301,39834,55435,8557,5,75827457
1919,7,256,301,38486,54335,8071,5,75865943
1920,7,256,301,37796,53175,7745,5,75903739
1921,7,256,301,39287,55338,8371,5,75943026
1922,7,256,301,38451,53735,7972,5,75981477
1923,7,256,301,39353,55367,8457,5,76020830
1924,7,256,301,40621,55882,8307,5,76061451
1925,7,256,301,40267,55732,8356,5,76101718
1926,7,256,301,39802,55186,8411,5,76141520
1927,7,256,301,38589,54223,8260,5,76180109
1928,7,256,301,39231,54667,8199,5,76219340
1929,7,256,301,38714,54860,8441,5,76258054
1930,7,256,301,40867,56630,8512,5,76298921
1931,7,256,301,39247,54793,8097,5,76338168
1932,7,256,301,39123,55842,8581,5,76377291
1933,7,256,301,40771,56624,8539,5,76418062
1934,7,256,301,39795,55445,8037,5,76457857
1935,7,256,301,39554,54591,8006,5,76497411
1936,7,256,301,39058,54666,8201,5,76536469
1937,7,256,301,39814,54727,8490,5,76576283
1938,7,256,301,39662,54851,8188,5,76615945
1939,7,256,301,38451,54271,8206,5,76654396
1940,7,256,301,40386,56929,8469,5,76694782
1941,7,256,301,39694,55475,8340,5,76734476
1942,7,256,301,39274,55365,8357,5,76773750
1943,7,256,301,40328,56338,8497,5,76814078
1944,7,256,301,38948,55151,8317,5,76853026
1945,7,256,301,38252,54401,8004,5,76891278
1946,7,256,301,40192,56070,8287,5,76931470
1947,7,256,301,40097,56396,8340,5,76971567
1948,7,256,301,39788,54958,8346,5,77011355
1949,7,256,301,39836,54842,8268,5,77051191
1950,7,256,301,38497,54627,8128,5,77089688
1951,7,256,301,38235,53631,7859,5,77127923
1952,7,256,301,38350,54137,8016,5,77166273
1953,7,256,301,40010,55780,8292,5,77206283
1954,7,256,301,39709,56245,8382,5,77245992
1955,7,256,301,40113,55636,8141,5,77286105
1956,7,256,301,38654,54569,8197,5,77324759
1957,7,256,301,39441,55261,8230,5,77364200
1958,7,256,301,38987,55131,8401,5,77403187
1959,7,256,301,37306,53558,8181,5,77440493
1960,7,256,301,37456,53593,8006,5,77477949
1961,7,256,301,39796,55413,8372,5,77517745
1962,7,256,301,38973,54115,8170,5,77556718
1963,7,256,301,38635,54427,8072,5,77595353
1964,7,256,301,40246,55748,8232,5,77635599
1965,7,256,301,38536,54952,8163,5,77674135
1966,7,256,301,38920,54572,8251,5,77713055
1967,7,256,301,40069,56075,8247,5,77753124
1968,7,256,301,39008,54890,8396,5,77792132
1969,7,256,301,39596,55589,8446,5,77831728
1970,7,256,301,40011,55724,8347,5,77871739
1971,7,256,301,38245,54395,8196,5,77909984
1972,7,256,301,40283,55971,8416,5,77950267
1973,7,256,301,40021,56036,8163,5,77990288
1974,7,256,301,39448,55466,8186,5,78029736
1975,7,256,301,39135,54603,8248,5,78068871
1976,7,256,301,39923,55128,8134,5,78108794
1977,7,256,301,40295,56098,8404,5,78149089
1978,7,256,301,40355,56045,8524,5,78189444
1979,7,256,301,38669,54909,8175,5,78228113
1980,7,256,301,40426,56561,8364,5,78268539
1981,7,256,301,38454,53920,7946,5,78306993
1982,7,256,301,39493,55088,8261,5,78346486
1983,7,256,301,39388,54435,8228,5,78385874
1984,7,256,301,40770,56740,8505,5,78426644
1985,7,256,301,40382,56351,8361,5,78467026
1986,7,256,301,39141,55073,8211,5,78506167
1987,7,256,301,39891,55984,8538,5,78546058
1988,7,256,301,37940,53776,7991,5,78583998
1989,7,256,301,39080,55221,8465,5,78623078
1990,7,256,301,39889,56226,8402,5,78662967
1991,7,256,301,38259,54312,8041,5,78701226
1992,7,256,301,39344,54859,8170,5,78740570
1993,7,256,301,38778,54459,8077,5,78779348
1994,7,256,301,39639,54928,8114,5,78818987
1995,7,256,301,37776,53247,8016,5,78856763
1996,7,256,301,39032,54872,8304,5,78895795
1997,7,256,301,39754,55464,8391,5,78935549
1998,7,256,301,39191,54743,8342,5,78974740
1999,7,256,301,38700,54298,8273,5,79013440
2000,7,256,301,40222,55645,8469,5,79053662
2001,7,256,301,38626,54160,8145,5,79092288
2002,7,256,301,38527,54268,8157,5,79130815
2003,7,256,301,38909,54231,7905,5,79169724
2004,7,256,301,39315,54309,8015,5,79209039
2005,7,256,301,40061,55027,8103,5,79249100
2006,7,256,301,38977,55210,8354,5,79288077
2007,7,256,301,39521,55151,8327,5,79327598
2008,7,256,301,37831,53983,8073,5,79365429
2009,7,256,301,39853,55557,8330,5,79405282
2010,7,256,301,39274,54662,7883,5,79444556
2011,7,256,301,38995,54526,8238,5,79483551
2012,7,256,301,39367,54843,8211,5,79522918
2013,7,256,301,41307,56568,8653,5,79564225
2014,7,256,301,39489,55497,8418,5,79603714
2015,7,256,301,39975,55390,8372,5,79643689
2016,7,256,301,39097,54798,8350,5,79682786
2017,7,256,301,40066,55774,8498,5,79722852
2018,7,256,301,39849,55797,8261,5,79762701
2019,7,256,301,39518,55477,8512,5,79802219
2020,7,256,301,39460,54787,8154,5,79841679
2021,7,256,301,40093,55962,8343,5,79881772
2022,7,256,301,39847,55226,8431,5,79921619
2023,7,256,301,38978,54733,8395,5,79960597
2024,7,256,301,39403,55274,8198,5,80000000
2025,8,256,302,42118,54397,8000,5,80042118
2026,8,256,302,42401,54633,8143,5,80084519
2027,8,256,302,41924,54070,8285,5,80126443
2028,8,256,302,42473,54386,8055,5,80168916
2029,8,256,302,42356,54586,8130,5,80211272
2030,8,256,302,42912,55965,8181,5,80254184
2031,8,256,302,42950,55607,8305,5,80297134
2032,8,256,302,42585,55122,8281,5,80339719
2033,8,256,302,42750,55218,8290,5,80382469
2034,8,256,302,42574,55012,8432,5,80425043
2035,8,256,302,40430,56068,8403,5,80465473
2036,8,256,301,39767,55769,8319,5,80505240
2037,8,256,301,40206,56229,8333,5,80545446
2038,8,256,301,40495,56447,8390,5,80585941
2039,8,256,301,39782,55557,8364,5,80625723
2040,8,256,301,38517,54104,7914,5,80664240
2041,8,256,301,39181,54516,8067,5,80703421
2042,8,256,301,39489,55269,8401,5,80742910
2043,8,256,301,39369,55177,8285,5,80782279
2044,8,256,301,39051,54999,8279,5,80821330
2045,8,256,301,39971,55711,8353,5,80861301
2046,8,256,301,40650,55883,8306,5,80901951
2047,8,256,301,38143,53969,8118,5,80940094
2048,8,256,301,41108,56338,8422,5,80981202
2049,8,256,301,38766,55249,8245,5,81019968
2050,8,256,301,39043,54965,8119,5,81059011
2051,8,256,301,39239,54898,8121,5,81098250
2052,8,256,301,38742,54783,8051,5,81136992
2053,8,256,301,39681,55176,8464,5,81176673
2054,8,256,301,40392,55803,8590,5,81217065
2055,8,256,301,38033,53967,7973,5,81255098
2056,8,256,301,40819,56368,8650,5,81295917
2057,8,256,301,39214,55240,8143,5,81335131
2058,8,256,301,38488,53849,8105,5,81373619
2059,8,256,301,40653,56170,8315,5,81414272
2060,8,256,301,40222,55919,8324,5,81454494
2061,8,256,301,41258,56509,8376,5,81495752
2062,8,256,301,36733,52372,7791,5,81532485
2063,8,256,301,39966,55503,8322,5,81572451
2064,8,256,301,39502,55462,8124,5,81611953
2065,8,256,301,40656,56940,8348,5,81652609
2066,8,256,301,39009,55168,8334,5,81691618
2067,8,256,301,38322,54276,8253,5,81729940
2068,8,256,301,38980,54144,7993,5,81768920
2069,8,256,301,40049,55688,8375,5,81808969
2070,8,256,301,38775,54685,8124,5,81847744
2071,8,256,301,38290,54983,8421,5,81886034
2072,8,256,301,38821,54451,7906,5,81924855
2073,8,256,301,40719,56880,8409,5,81965574
2074,8,256,301,37980,54071,8163,5,82003554
2075,8,256,301,40015,55799,8297,5,82043569
2076,8,256,301,41673,57036,8549,5,82085242
2077,8,256,301,39461,54829,8383,5,82124703
2078,8,256,301,38530,54658,8178,5,82163233
2079,8,256,301,39019,54555,8111,5,82202252
2080,8,256,301,39073,55032,8251,5,82241325
2081,8,256,301,40157,56359,8455,5,82281482
2082,8,256,301,38833,53676,8092,5,82320315
2083,8,256,301,40167,56327,8334,5,82360482
2084,8,256,301,39752,55601,8360,5,82400234
2085,8,256,301,39333,55203,8237,5,82439567
2086,8,256,301,38793,54687,8173,5,82478360
2087,8,256,301,38878,54290,8379,5,82517238
2088,8,256,301,39707,55515,8685,5,82556945
2089,8,256,301,39185,54568,8501,5,82596130
2090,8,256,301,38279,53545,8222,5,82634409
2091,8,256,301,39778,55370,8223,5,82674187
2092,8,256,301,38702,54759,8371,5,82712889
2093,8,256,301,38976,55170,8292,5,82751865
2094,8,256,301,39930,55851,8492,5,82791795
2095,8,256,301,39887,55232,8249,5,82831682
2096,8,256,301,38717,54152,8386,5,82870399
2097,8,256,301,38553,53450,7866,5,82908952
2098,8,256,301,39159,54880,8183,5,82948111
2099,8,256,301,38665,54447,7982,5,82986776
2100,8,256,301,40372,56430,8385,5,83027148
2101,8,256,301,39150,54370,8217,5,83066298
2102,8,256,301,39884,55646,8036,5,83106182
2103,8,256,301,39716,55688,8311,5,83145898
2104,8,256,301,39682,55017,8239,5,83185580
2105,8,256,301,39659,55861,8355,5,83225239
2106,8,256,301,40456,56241,8406,5,83265695
2107,8,256,301,39396,54485,8029,5,83305091
2108,8,256,301,39867,55439,8396,5,83344958
2109,8,256,301,39282,54596,8196,5,83384240
2110,8,256,301,38722,53825,7941,5,83422962
2111,8,256,301,39213,55370,8148,5,83462175
2112,8,256,301,39013,54694,8038,5,83501188
2113,8,256,301,38228,54150,8106,5,83539416
2114,8,256,301,38958,54927,8222,5,83578374
2115,8,256,301,39816,56074,8305,5,83618190
2116,8,256,301,40590,56054,8334,5,83658780
2117,8,256,301,39737,55420,8410,5,83698517
2118,8,256,301,38737,54542,8154,5,83737254
2119,8,256,301,38939,54104,8140,5,83776193
2120,8,256,301,38072,52757,7974,5,83814265
2121,8,256,301,40109,55882,8444,5,83854374
2122,8,256,301,40465,56241,8425,5,83894839
2123,8,256,301,39623,55869,8296,5,83934462
2124,8,256,301,39102,55053,8244,5,83973564
2125,8,256,301,39081,54867,8050,5,84012645
2126,8,256,301,39210,55056,8013,5,84051855
2127,8,256,301,38455,54092,8208,5,84090310
2128,8,256,301,38826,55054,8147,5,84129136
2129,8,256,301,39201,54782,8300,5,84168337
2130,8,256,301,40866,56084,8389,5,84209203
2131,8,256,301,39464,54904,8401,5,84248667
2132,8,256,301,39797,55117,8130,5,84288464
2133,8,256,301,39412,54918,8223,5,84327876
2134,8,256,301,38392,53685,7928,5,84366268
2135,8,256,301,39758,55043,8195,5,84406026
2136,8,256,301,38776,54579,8039,5,84444802
2137,8,256,301,40345,55937,8425,5,84485147
2138,8,256,301,39642,55570,8029,5,84524789
2139,8,256,301,40669,56157,8404,5,84565458
2140,8,256,301,39604,55542,8405,5,84605062
2141,8,256,301,39430,54873,8087,5,84644492
2142,8,256,301,39621,55493,8472,5,84684113
2143,8,256,301,39169,54254,8200,5,84723282
2144,8,256,301,39203,54546,8064,5,84762485
2145,8,256,301,40065,56157,8401,5,84802550
2146,8,256,301,40547,55991,8333,5,84843097
2147,8,256,301,38784,54979,8187,5,84881881
2148,8,256,301,40514,55986,8679,5,84922395
2149,8,256,301,38785,54603,8176,5,84961180
2150,8,256,301,39136,54839,8258,5,85000316
2151,8,256,301,39716,56074,8361,5,85040032
2152,8,256,301,40043,55654,8250,5,85080075
2153,8,256,301,40306,54995,8256,5,85120381
2154,8,256,301,39782,55623,8137,5,85160163
2155,8,256,301,39056,54457,8244,5,85199219
2156,8,256,301,39747,55159,8101,5,85238966
2157,8,256,301,39174,55108,8244,5,85278140
2158,8,256,301,39092,55183,8336,5,85317232
2159,8,256,301,38911,54696,8269,5,85356143
2160,8,256,301,38896,55183,8202,5,85395039
2161,8,256,301,39417,55176,8266,5,85434456
2162,8,256,301,40325,56498,8593,5,85474781
2163,8,256,301,38396,54151,8153,5,85513177
2164,8,256,301,39286,54636,8368,5,85552463
2165,8,256,301,39379,54620,8304,5,85591842
2166,8,256,301,38431,54282,8194,5,85630273
2167,8,256,301,39379,54823,8183,5,85669652
2168,8,256,301,40022,55554,8363,5,85709674
2169,8,256,301,38539,54402,8013,5,85748213
2170,8,256,301,39410,54949,8140,5,85787623
2171,8,256,301,39834,55435,8330,5,85827457
2172,8,256,301,38486,54335,8187,5,85865943
2173,8,256,301,37796,53175,7817,5,85903739
2174,8,256,301,39287,55338,8377,5,85943026
2175,8,256,301,38451,53735,8336,5,85981477
2176,8,256,301,39353,55367,8282,5,86020830
2177,8,256,301,40621,55882,8541,5,86061451
2178,8,256,301,40267,55732,8286,5,86101718
2179,8,256,301,39802,55186,8181,5,86141520
2180,8,256,301,38589,54223,8033,5,86180109
2181,8,256,301,39231,54667,8150,5,86219340
2182,8,256,301,38714,54860,8250,5,86258054
2183,8,256,301,40867,56630,8546,5,86298921
2184,8,256,301,39247,54793,8429,5,86338168
2185,8,256,301,39123,55842,8545,5,86377291
2186,8,256,301,40771,56624,8559,5,86418062
2187,8,256,301,39795,55445,8255,5,86457857
2188,8,256,301,39554,54591,8138,5,86497411
2189,8,256,301,39058,54666,8169,5,86536469
2190,8,256,301,39814,54727,8249,5,86576283
2191,8,256,301,39662,54851,8152,5,86615945
2192,8,256,301,38451,54271,8143,5,86654396
2193,8,256,301,40386,56929,8387,5,86694782
2194,8,256,301,39694,55475,8381,5,86734476
2195,8,256,301,39274,55365,8192,5,86773750
2196,8,256,301,40328,56338,8382,5,86814078
2197,8,256,301,38948,55151,8370,5,86853026
2198,8,256,301,38252,54401,8147,5,86891278
2199,8,256,301,40192,56070,8424,5,86931470
2200,8,256,301,40097,56396,8671,5,86971567
2201,8,256,301,39788,54958,8356,5,87011355
2202,8,256,301,39836,54842,8167,5,87051191
2203,8,256,301,38497,54627,8127,5,87089688
2204,8,256,301,38235,53631,8111,5,87127923
2205,8,256,301,38350,54137,8234,5,87166273
2206,8,256,301,40010,55780,8424,5,87206283
2207,8,256,301,39709,56245,8469,5,87245992
2208,8,256,301,40113,55636,8184,5,87286105
2209,8,256,301,38654,54569,7957,5,87324759
2210,8,256,301,39441,55261,8155,5,87364200
2211,8,256,301,38987,55131,8187,5,87403187
2212,8,256,301,37306,53558,8007,5,87440493
2213,8,256,301,37456,53593,8076,5,87477949
2214,8,256,301,39796,55413,8234,5,87517745
2215,8,256,301,38973,54115,8045,5,87556718
2216,8,256,301,38635,54427,8124,5,87595353
2217,8,256,301,40246,55748,8365,5,87635599
2218,8,256,301,38536,54952,8343,5,87674135
2219,8,256,301,38920,54572,8067,5,87713055
2220,8,256,301,40069,56075,8438,5,87753124
2221,8,256,301,39008,54890,8336,5,87792132
2222,8,256,301,39596,55589,8372,5,87831728
2223,8,256,301,40011,55724,8290,5,87871739
2224,8,256,301,38245,54395,8158,5,87909984
2225,8,256,301,40283,55971,8530,5,87950267
2226,8,256,301,40021,56036,8608,5,87990288
2227,8,256,301,39448,55466,8238,5,88029736
2228,8,256,301,39135,54603,7994,5,88068871
2229,8,256,301,39923,55128,8221,5,88108794
2230,8,256,301,40295,56098,8496,5,88149089
2231,8,256,301,40355,56045,8559,5,88189444
2232,8,256,301,38669,54909,8166,5,88228113
2233,8,256,301,40426,56561,8391,5,88268539
2234,8,256,301,38454,53920,8144,5,88306993
2235,8,256,301,39493,55088,8062,5,88346486
2236,8,256,301,39388,54435,8259,5,88385874
2237,8,256,301,40770,56740,8451,5,88426644
2238,8,256,301,40382,56351,8472,5,88467026
2239,8,256,301,39141,55073,8109,5,88506167
2240,8,256,301,39891,55984,8322,5,88546058
2241,8,256,301,37940,53776,7948,5,88583998
2242,8,256,301,39080,55221,8456,5,88623078
2243,8,256,301,39889,56226,8288,5,88662967
2244,8,256,301,38259,54312,8005,5,88701226
2245,8,256,301,39344,54859,8145,5,88740570
2246,8,256,301,38778,54459,8112,5,88779348
2247,8,256,301,39639,54928,8408,5,88818987
2248,8,256,301,37776,53247,7966,5,88856763
2249,8,256,301,39032,54872,8163,5,88895795
2250,8,256,301,39754,55464,8097,5,88935549
2251,8,256,301,39191,54743,8046,5,88974740
2252,8,256,301,38700,54298,8151,5,89013440
2253,8,256,301,40222,55645,8293,5,89053662
2254,8,256,301,38626,54160,7834,5,89092288
2255,8,256,301,38527,54268,8190,5,89130815
2256,8,256,301,38909,54231,8032,5,89169724
2257,8,256,301,39315,54309,8339,5,89209039
2258,8,256,301,40061,55027,8241,5,89249100
2259,8,256,301,38977,55210,8297,5,89288077
2260,8,256,301,39521,55151,8372,5,89327598
2261,8,256,301,37831,53983,8195,5,89365429
2262,8,256,301,39853,55557,8136,5,89405282
2263,8,256,301,39274,54662,8194,5,89444556
2264,8,256,301,38995,54526,8177,5,89483551
2265,8,256,301,39367,54843,8439,5,89522918
2266,8,256,301,41307,56568,8598,5,89564225
2267,8,256,301,39489,55497,8297,5,89603714
2268,8,256,301,39975,55390,8351,5,89643689
2269,8,256,301,39097,54798,8269,5,89682786
2270,8,256,301,40066,55774,8367,5,89722852
2271,8,256,301,39849,55797,8306,5,89762701
2272,8,256,301,39518,55477,8305,5,89802219
2273,8,256,301,39460,54787,8448,5,89841679
2274,8,256,301,40093,55962,8406,5,89881772
2275,8,256,301,39847,55226,8368,5,89921619
2276,8,256,301,38978,54733,8223,5,89960597
2277,8,256,301,39403,55274,8220,5,90000000
2278,9,256,302,42118,54397,8217,5,90042118
2279,9,256,302,42401,54633,8167,5,90084519
2280,9,256,302,41924,54070,8186,5,90126443
2281,9,256,302,42473,54386,8049,5,90168916
2282,9,256,302,42356,54586,8199,5,90211272
2283,9,256,302,42912,55965,8546,5,90254184
2284,9,256,302,42950,55607,8571,5,90297134
2285,9,256,302,42585,55122,8212,5,90339719
2286,9,256,302,42750,55218,8474,5,90382469
2287,9,256,302,42574,55012,8248,5,90425043
2288,9,256,302,40430,56068,8558,5,90465473
2289,9,256,301,39767,55769,8161,5,90505240
2290,9,256,301,40206,56229,8471,5,90545446
2291,9,256,301,40495,56447,8499,5,90585941
2292,9,256,301,39782,55557,8277,5,90625723
2293,9,256,301,38517,54104,8201,5,90664240
2294,9,256,301,39181,54516,8413,5,90703421
2295,9,256,301,39489,55269,8246,5,90742910
2296,9,256,301,39369,55177,8182,5,90782279
2297,9,256,301,39051,54999,8372,5,90821330
2298,9,256,301,39971,55711,8380,5,90861301
2299,9,256,301,40650,55883,8299,5,90901951
2300,9,256,301,38143,53969,8212,5,90940094
2301,9,256,301,41108,56338,8390,5,90981202
2302,9,256,301,38766,55249,8344,5,91019968
2303,9,256,301,39043,54965,8211,5,91059011
2304,9,256,301,39239,54898,8126,5,91098250
2305,9,256,301,38742,54783,8235,5,91136992
2306,9,256,301,39681,55176,8320,5,91176673
2307,9,256,301,40392,55803,8320,5,91217065
2308,9,256,301,38033,53967,7889,5,91255098
2309,9,256,301,40819,56368,8396,5,91295917
2310,9,256,301,39214,55240,8370,5,91335131
2311,9,256,301,38488,53849,8064,5,91373619
2312,9,256,301,40653,56170,8284,5,91414272
2313,9,256,301,40222,55919,8277,5,91454494
2314,9,256,301,41258,56509,8549,5,91495752
2315,9,256,301,36733,52372,7879,5,91532485
2316,9,256,301,39966,55503,8607,5,91572451
2317,9,256,301,39502,55462,8626,5,91611953
2318,9,256,301,40656,56940,8496,5,91652609
2319,9,256,301,39009,55168,8490,5,91691618
2320,9,256,301,38322,54276,8191,5,91729940
2321,9,256,301,38980,54144,8264,5,91768920
2322,9,256,301,40049,55688,8421,5,91808969
2323,9,256,301,38775,54685,8242,5,91847744
2324,9,256,301,38290,54983,8337,5,91886034
2325,9,256,301,38821,54451,8177,5,91924855
2326,9,256,301,40719,56880,8584,5,91965574
2327,9,256,301,37980,54071,8098,5,92003554
2328,9,256,301,40015,55799,8642,5,92043569
2329,9,256,301,41673,57036,8642,5,92085242
2330,9,256,301,39461,54829,8079,5,92124703
2331,9,256,301,38530,54658,8153,5,92163233
2332,9,256,301,39019,54555,8060,5,92202252
2333,9,256,301,39073,55032,8239,5,92241325
2334,9,256,301,40157,56359,8634,5,92281482
2335,9,256,301,38833,53676,8057,5,92320315
2336,9,256,301,40167,56327,8322,5,92360482
2337,9,256,301,39752,55601,8336,5,92400234
2338,9,256,301,39333,55203,8313,5,92439567
2339,9,256,301,38793,54687,7993,5,92478360
2340,9,256,301,38878,54290,7843,5,92517238
2341,9,256,301,39707,55515,8064,5,92556945
2342,9,256,301,39185,54568,8245,5,92596130
2343,9,256,301,38279,53545,8339,5,92634409
2344,9,256,301,39778,55370,8203,5,92674187
2345,9,256,301,38702,54759,8082,5,92712889
2346,9,256,301,38976,55170,8193,5,92751865
2347,9,256,301,39930,55851,8270,5,92791795
2348,9,256,301,39887,55232,8305,5,92831682
2349,9,256,301,38717,54152,8032,5,92870399
2350,9,256,301,38553,53450,8086,5,92908952
2351,9,256,301,39159,54880,8255,5,92948111
2352,9,256,301,38665,54447,8103,5,92986776
2353,9,256,301,40372,56430,8680,5,93027148
2354,9,256,301,39150,54370,8119,5,93066298
2355,9,256,301,39884,55646,8387,5,93106182
2356,9,256,301,39716,55688,8424,5,93145898
2357,9,256,301,39682,55017,7991,5,93185580
2358,9,256,301,39659,55861,8517,5,93225239
2359,9,256,301,40456,56241,8279,5,93265695
2360,9,256,301,39396,54485,8409,5,93305091
2361,9,256,301,39867,55439,8221,5,93344958
2362,9,256,301,39282,54596,8018,5,93384240
2363,9,256,301,38722,53825,8058,5,93422962
2364,9,256,301,39213,55370,8217,5,93462175
